coreid,cae,const,age,pg_age,degree_count,gift_count,fys_giving,act_consistency,crn_consistency,child_count,event_count,married,gillett
710667,P     ,I     ,0,0,0,1,1,1,0.5,1,0,0,0
710713,P     ,I     ,0,0,0,3,3,1,1,1,0,1,0
710722,P     ,I     ,0,0,0,3,3,1,1,1,0,1,0
710727,P     ,I     ,0,0,0,1,1,1,0.333333333,1,0,0,0
710842,P     ,I     ,0,0,0,1,1,1,0.333333333,1,0,1,0
711682,I     ,I     ,0,0,0,1,1,1,0.333333333,0,0,0,0
711685,I     ,I     ,0,0,0,1,1,1,0.333333333,0,0,0,0
711716,P     ,I     ,0,0,0,1,1,1,0.333333333,1,0,1,0
711823,P     ,I     ,0,0,0,1,1,1,0.333333333,1,0,1,0
711867,P     ,I     ,0,0,0,1,1,1,0.333333333,1,0,1,0
712916,I     ,I     ,0,0,0,12,4,0.8,0.8,0,1.386294361,1,0
713068,I     ,I     ,0,0,0,1,1,1,0.333333333,0,0,0,0
713105,P     ,I     ,0,0,0,1,1,1,0.333333333,1,0,0,0
713241,P     ,I     ,0,0,0,1,1,1,1,1,0,1,0
713326,I     ,I     ,0,0,0,2,2,0.666666667,0.666666667,0,0,1,0
713664,I     ,I     ,0,0,0,1,1,1,0.333333333,0,0,1,0
713751,P     ,I     ,0,0,0,1,1,1,0.333333333,2,0,1,0
714185,I     ,I     ,0,0,0,1,1,1,0.333333333,0,0,0,0
714340,P     ,I     ,0,0,0,2,1,1,0.333333333,1,0,1,0
714541,P     ,I     ,0,0,0,1,1,1,0.5,1,0,1,0
716882,I     ,I     ,0,0,0,1,1,1,0.333333333,0,0,0,0
717409,A     ,I     ,24,0,1,2,2,1,0.666666667,0,0,0,0
717938,I     ,S     ,0,0,0,1,1,1,0.5,0,0,1,0
717964,I     ,I     ,0,0,0,1,1,1,0.333333333,0,0,0,0
718095,I     ,I     ,0,0,0,2,2,1,0.666666667,0,0,1,0
718145,A     ,I     ,23,0,1,1,1,1,0.5,0,0,0,0
718166,I     ,I     ,0,0,0,2,2,1,0.666666667,0,0,0,0
718219,A     ,I     ,27,0,1,1,1,1,1,0,0,0,0
718290,ST    ,I     ,22,0,0,2,1,1,1,0,1.609437912,0,0
718449,A     ,I     ,38,0,1,1,1,1,1,0,0,0,0
718559,A     ,I     ,26,0,1,1,1,1,0.5,0,0,0,0
718573,A     ,I     ,25,0,1,1,1,1,1,0,0,0,0
718855,A     ,I     ,31,0,1,1,1,1,0.5,0,0,1,0
718961,A     ,I     ,38,0,1,1,1,1,0.333333333,0,0,0,0
718962,I     ,I     ,0,0,0,1,1,1,0.333333333,0,0,0,0
719031,I     ,I     ,0,0,0,5,4,0.5,0.5,0,0,1,0
719036,I     ,I     ,0,0,0,15,5,0.833333333,0.833333333,0,1.609437912,1,0
719086,I     ,I     ,0,0,0,1,1,1,0.333333333,0,0,0,0
719094,ST    ,I     ,22,0,0,1,1,1,0.333333333,0,0,0,0
719111,I     ,I     ,0,0,0,1,1,1,0.333333333,0,0,1,0
719115,I     ,S     ,0,0,0,1,1,1,0.333333333,0,0,0,0
719150,ST    ,I     ,30,0,0,1,1,1,0.333333333,0,0,0,0
719248,A     ,I     ,27,0,1,1,1,1,0.333333333,0,0,0,0
719289,A     ,I     ,25,0,1,2,1,1,1,0,0,1,0
719480,A     ,I     ,24,0,1,1,1,1,0.333333333,0,0,1,0
719573,A     ,I     ,25,0,1,1,1,1,0.333333333,0,0,0,0
719688,A     ,I     ,25,0,1,1,1,1,0.333333333,0,0,0,0
719867,A     ,I     ,24,0,1,1,1,1,0.5,0,0,0,0
719872,A     ,I     ,25,0,1,1,1,1,0.333333333,0,0,0,0
719942,A     ,I     ,24,0,1,1,1,1,0.333333333,0,0,0,0
719986,A     ,I     ,24,0,1,1,1,1,0.5,0,0,0,0
720101,A     ,I     ,24,0,1,1,1,1,0.5,0,0,0,0
720681,I     ,I     ,0,0,0,1,1,1,0.333333333,0,0,1,0
720743,I     ,I     ,0,0,0,1,1,1,0.333333333,0,0,1,0
720744,I     ,I     ,0,0,0,1,1,1,0.333333333,0,0,0,0
720745,I     ,I     ,0,0,0,1,1,1,0.333333333,0,0,0,0
720761,I     ,I     ,0,0,0,1,1,1,0.333333333,0,0,0,0
720765,I     ,I     ,0,0,0,1,1,1,0.333333333,0,0,1,0
720852,ST    ,I     ,0,0,0,1,1,1,0.333333333,0,0,0,0
721002,I     ,I     ,0,0,0,1,1,1,0.333333333,0,0,1,0
721072,A     ,I     ,56,0,1,3,3,1,1,1,0,1,0
721150,P     ,I     ,0,0,0,2,2,0.666666667,0.666666667,2,0,1,0
721284,I     ,I     ,0,0,0,1,1,1,0.333333333,0,0,0,0
721593,I     ,I     ,0,0,0,2,2,1,0.666666667,0,0,0,0
721603,P     ,I     ,0,0,0,2,2,1,0.666666667,1,0,1,0
721664,I     ,I     ,0,0,0,1,1,1,0.25,0,0,0,0
721720,I     ,I     ,0,0,0,3,3,1,1,0,0,0,0
721786,I     ,I     ,0,0,0,1,1,1,0.333333333,0,0,0,0
721867,A     ,I     ,33,0,1,3,2,1,1,0,0,0,0
722177,A     ,I     ,35,0,1,1,1,1,1,0,0,1,0
722357,I     ,S     ,0,0,0,1,1,1,0.5,0,0,0,0
722383,I     ,I     ,0,0,0,3,3,1,1,0,0,0,0
722491,I     ,I     ,0,0,0,1,1,1,0.333333333,0,0,1,0
722524,I     ,I     ,0,0,0,1,1,1,0.333333333,0,0,0,0
722741,A     ,I     ,22,0,1,1,1,1,0.333333333,0,0,0,0
722902,P     ,I     ,0,0,0,2,1,1,0.5,1,0.693147181,1,0
723019,I     ,I     ,0,0,0,1,1,1,0.333333333,0,0,1,0
723160,A     ,I     ,27,0,1,2,2,1,1,0,0,0,0
723194,A     ,I     ,25,0,1,2,2,1,0.666666667,0,0,0,0
723357,A     ,I     ,24,0,1,1,1,1,1,0,0,0,0
723506,A     ,I     ,25,0,1,1,1,1,0.5,0,0,0,0
723583,A     ,I     ,24,0,1,1,1,1,0.5,0,0,0,0
723673,A     ,I     ,25,0,1,2,2,0.666666667,0.666666667,0,0,0,0
723751,A     ,I     ,23,0,1,1,1,1,0.333333333,0,0,0,0
723861,A     ,I     ,23,0,2,1,1,1,0.333333333,0,0,0,0
723870,A     ,I     ,24,0,1,1,1,1,0.5,0,0,0,0
723912,A     ,I     ,23,0,1,1,1,1,0.5,0,0,0,0
724136,A     ,I     ,26,0,1,1,1,1,0.5,0,0,0,0
724194,A     ,I     ,34,0,1,1,1,1,0.333333333,0,0,0,0
724264,A     ,I     ,29,0,1,1,1,1,1,0,0,0,0
724386,ST    ,I     ,0,0,0,1,1,1,0.333333333,0,0,0,0
724536,A     ,I     ,23,0,1,1,1,1,0.333333333,0,0,0,0
724621,A     ,I     ,23,0,1,1,1,1,1,0,0,0,0
724699,A     ,I     ,23,0,1,1,1,1,0.333333333,0,0,0,0
724748,A     ,I     ,22,0,1,1,1,1,0.333333333,0,0,0,0
724756,A     ,I     ,23,0,1,1,1,1,0.333333333,0,0,0,0
724804,A     ,I     ,23,0,1,1,1,1,1,0,0,0,0
724856,A     ,I     ,23,0,1,1,1,1,1,0,0,0,0
725086,A     ,I     ,23,0,1,1,1,1,0.333333333,0,0,0,0
725131,A     ,I     ,24,0,1,1,1,1,0.333333333,0,0,0,0
725175,A     ,I     ,55,0,1,1,1,1,0.333333333,0,0,0,0
725192,A     ,I     ,23,0,1,1,1,1,0.333333333,0,0,0,0
725224,A     ,I     ,23,0,1,1,1,1,1,0,0,0,0
725242,A     ,I     ,23,0,1,1,1,1,0.333333333,0,0,0,0
725349,A     ,I     ,39,0,1,2,2,1,0.666666667,0,0,0,0
725359,A     ,I     ,23,0,1,1,1,1,0.333333333,0,0,0,0
725509,A     ,I     ,46,0,1,1,1,1,0.333333333,0,0,0,0
725510,A     ,I     ,26,0,1,2,2,0.666666667,0.666666667,0,0,0,0
725511,A     ,I     ,27,0,1,1,1,1,0.333333333,0,0,0,0
725551,I     ,I     ,0,0,0,1,1,1,0.333333333,0,0,1,0
725578,I     ,I     ,0,0,0,1,1,1,0.333333333,0,0,1,0
725619,I     ,I     ,0,0,0,1,1,1,0.333333333,0,0,1,0
725677,I     ,I     ,0,0,0,1,1,1,0.333333333,0,0,1,0
725684,P     ,I     ,0,0,0,1,1,1,0.333333333,1,0,1,0
725707,P     ,I     ,0,0,0,1,1,1,0.333333333,1,0,1,0
725797,I     ,I     ,0,0,0,1,1,1,0.333333333,0,0,1,0
725822,I     ,S     ,52,0,0,1,1,1,1,0,0.693147181,1,0
725833,I     ,I     ,0,0,0,3,3,1,1,0,0,1,0
725852,I     ,I     ,0,0,0,1,1,1,0.333333333,0,0,1,0
725988,I     ,I     ,0,0,0,1,1,1,0.333333333,0,0,0,0
725991,I     ,I     ,0,0,0,1,1,1,0.333333333,0,0,0,0
726018,I     ,I     ,0,0,0,6,2,1,0.666666667,0,0,0,0
726040,I     ,I     ,0,0,0,4,2,1,0.666666667,0,0,1,0
726128,I     ,I     ,0,0,0,3,3,1,1,0,0,1,0
726138,I     ,I     ,0,0,0,1,1,1,0.333333333,0,0,1,0
726225,A     ,I     ,22,0,1,1,1,1,0.5,0,0,0,0
727238,I     ,I     ,0,0,0,2,2,1,0.666666667,0,0,1,0
727281,I     ,I     ,0,0,0,2,2,1,0.666666667,0,0,1,0
727289,I     ,I     ,0,0,0,13,3,0.75,0.75,0,0.693147181,1,0
727327,I     ,I     ,0,0,0,1,1,1,0.333333333,0,0,0,0
727332,I     ,I     ,0,0,0,1,1,1,0.333333333,0,0,1,0
727345,I     ,I     ,0,0,0,1,1,1,0.333333333,0,0,1,0
727383,I     ,I     ,0,0,0,1,1,1,0.333333333,0,0,0,0
727977,I     ,I     ,0,0,0,1,1,1,0.333333333,0,0,0,0
728108,I     ,S     ,0,0,0,1,1,1,0.5,0,0,0,0
728131,I     ,I     ,0,0,0,1,1,1,0.333333333,0,0,0,0
728160,I     ,I     ,0,0,0,1,1,1,0.333333333,0,0,0,0
728290,P     ,I     ,0,0,0,1,1,1,0.5,2,0,1,0
728435,I     ,I     ,0,0,0,4,3,1,1,0,0,0,0
728482,I     ,I     ,0,0,0,1,1,1,0.333333333,0,0,0,0
728517,I     ,I     ,0,0,0,2,2,1,0.666666667,0,0,1,0
728521,I     ,I     ,0,0,0,1,1,1,0.333333333,0,0,0,0
729811,I     ,I     ,0,0,0,1,1,1,0.5,0,0,1,0
729812,A     ,I     ,22,0,1,1,1,1,1,0,0,0,0
730052,I     ,I     ,0,0,0,1,1,1,0.5,0,0,0,0
730227,P     ,I     ,0,0,0,3,2,1,1,1,0,1,0
732001,P     ,I     ,0,0,0,2,2,1,1,1,0,1,0
732023,P     ,I     ,0,0,0,1,1,1,1,1,0,0,0
734358,P     ,I     ,0,0,0,1,1,1,1,1,0,0,0
734606,P     ,I     ,0,0,0,1,1,1,0.5,1,0,0,0
734657,P     ,I     ,0,0,0,1,1,1,1,1,0,0,0
734729,P     ,I     ,0,0,0,1,1,1,0.5,1,0,0,0
735585,P     ,I     ,0,0,0,2,2,1,1,1,0,1,0
737480,A     ,I     ,25,0,1,1,1,1,0.5,0,0,0,0
738111,I     ,I     ,0,0,0,1,1,1,0.5,0,0,1,0
738233,P     ,I     ,0,0,0,2,2,1,1,1,0,0,0
738459,P     ,I     ,0,0,0,1,1,1,0.5,1,0,1,0
738574,P     ,I     ,0,0,0,1,1,1,0.5,1,0,0,0
738624,P     ,I     ,0,0,0,1,1,1,0.5,1,0,1,0
738793,P     ,I     ,0,0,0,1,1,1,0.5,1,0,1,0
738853,P     ,I     ,0,0,0,1,1,1,0.5,1,0,1,0
740239,P     ,I     ,0,0,0,2,2,1,1,1,0,1,0
740525,P     ,I     ,0,0,0,2,1,1,0.5,1,0,1,0
741524,P     ,I     ,0,0,0,1,1,1,1,1,0,1,0
741532,P     ,I     ,0,0,0,2,2,1,1,1,0,1,0
742784,I     ,I     ,0,0,0,1,1,1,0.5,0,0,1,0
742785,I     ,I     ,0,0,0,1,1,1,0.5,0,0,1,0
742963,ST    ,I     ,19,0,0,1,1,1,1,0,0,0,0
743457,I     ,I     ,0,0,0,1,1,1,0.5,0,0,1,0
743523,I     ,I     ,0,0,0,1,1,1,0.5,0,0,0,0
743680,I     ,I     ,0,0,0,1,1,1,0.5,0,0,0,0
743959,I     ,I     ,0,0,0,2,2,1,1,0,0,1,0
744181,I     ,I     ,0,0,0,1,1,1,0.5,0,0,0,0
744191,P     ,I     ,0,0,0,3,3,1,1,1,0,1,0
744373,P     ,I     ,0,0,0,1,1,1,0.5,1,0,1,0
744402,I     ,I     ,0,0,0,1,1,1,0.5,0,0,1,0
744494,I     ,I     ,0,0,0,1,1,1,0.5,0,0,0,0
744496,I     ,I     ,0,0,0,1,1,1,0.5,0,0,1,0
744800,I     ,S     ,0,0,0,2,2,1,1,0,0,0,0
744849,I     ,I     ,0,0,0,1,1,1,0.5,0,0,0,0
744857,I     ,I     ,0,0,0,2,1,1,1,0,0,1,0
745050,A     ,I     ,23,0,1,2,2,1,1,0,0,0,0
745061,A     ,I     ,23,0,1,1,1,1,0.5,0,0,0,0
745282,A     ,I     ,23,0,1,2,2,1,1,0,0,0,0
745298,A     ,I     ,23,0,1,1,1,1,0.5,0,0,0,0
745462,A     ,I     ,23,0,1,1,1,1,1,0,0,0,0
745611,I     ,I     ,0,0,0,5,1,1,0.5,0,0,1,0
745700,I     ,I     ,0,0,0,1,1,1,0.5,0,0,1,0
745707,I     ,I     ,0,0,0,1,1,1,0.5,0,0,0,0
745712,I     ,I     ,0,0,0,1,1,1,0.5,0,0,0,0
745714,I     ,I     ,0,0,0,1,1,1,0.5,0,0,0,0
745740,I     ,I     ,0,0,0,3,1,1,0.5,0,0,0,0
745749,I     ,I     ,0,0,0,4,1,1,0.5,0,0,0,0
745866,A     ,I     ,25,0,1,1,1,1,1,0,0,0,0
745958,A     ,I     ,24,0,1,1,1,1,0.5,0,0,0,0
746245,A     ,I     ,24,0,1,1,1,1,1,0,0,1,0
746358,A     ,I     ,23,0,1,1,1,1,0.5,0,0,0,0
746437,A     ,I     ,25,0,1,1,1,1,1,0,0,0,0
746452,A     ,I     ,25,0,1,1,1,1,0.5,0,0,0,0
747316,ST    ,I     ,0,0,0,3,1,1,0.5,0,0,0,0
747948,I     ,I     ,0,0,0,1,1,1,0.5,0,0,0,0
747950,I     ,I     ,0,0,0,1,1,1,0.5,0,0,1,0
748105,I     ,I     ,0,0,0,1,1,1,0.5,0,0,0,0
748132,I     ,I     ,0,0,0,1,1,1,0.5,0,0,1,0
748133,I     ,I     ,0,0,0,1,1,1,0.5,0,0,1,0
748146,I     ,I     ,0,0,0,1,1,1,0.5,0,0,1,0
748148,I     ,I     ,0,0,0,1,1,1,0.5,0,0,0,0
748175,I     ,I     ,0,0,0,1,1,1,0.5,0,0,1,0
748181,I     ,I     ,0,0,0,1,1,1,0.5,0,0,1,0
748185,I     ,I     ,0,0,0,1,1,1,0.5,0,0,0,0
748187,I     ,I     ,0,0,0,1,1,1,0.5,0,0,1,0
748217,I     ,I     ,0,0,0,1,1,1,0.5,0,0,1,0
748274,I     ,I     ,0,0,0,1,1,1,0.5,0,0,0,0
748294,I     ,I     ,0,0,0,1,1,1,0.5,0,0,0,0
748309,I     ,I     ,0,0,0,1,1,1,0.5,0,0,0,0
748310,I     ,I     ,0,0,0,1,1,1,0.5,0,0,0,0
748321,I     ,I     ,0,0,0,1,1,1,0.5,0,0,0,0
748322,I     ,I     ,0,0,0,1,1,1,0.5,0,0,1,0
748324,I     ,I     ,0,0,0,1,1,1,0.5,0,0,0,0
748432,A     ,I     ,32,0,1,1,1,1,1,0,0,0,0
748444,I     ,I     ,0,0,0,1,1,1,0.5,0,0,1,0
748465,I     ,I     ,0,0,0,1,1,1,0.5,0,0,1,0
748466,I     ,I     ,0,0,0,2,1,1,0.333333333,0,0,1,0
748492,I     ,I     ,0,0,0,1,1,1,0.5,1,0,0,0
748508,I     ,S     ,0,0,0,1,1,1,1,0,0,0,0
748578,I     ,I     ,0,0,0,1,1,1,0.5,0,0,0,0
748580,ST    ,I     ,0,0,0,3,1,1,1,0,0,0,0
748933,I     ,I     ,0,0,0,1,1,1,0.5,0,0,0,0
749283,A     ,I     ,23,0,1,1,1,1,1,0,0,0,0
749300,A     ,I     ,23,0,1,1,1,1,0.5,0,0,0,0
749525,A     ,I     ,23,0,1,1,1,1,1,0,0,0,0
749547,A     ,I     ,22,0,1,1,1,1,0.5,0,0,0,0
749785,A     ,I     ,33,0,1,1,1,1,0.5,0,0,0,0
749876,A     ,I     ,32,0,1,2,2,1,1,0,0,1,0
750030,A     ,I     ,26,0,1,1,1,1,1,0,0,0,0
750051,A     ,I     ,23,0,1,2,2,1,1,0,0,0,0
750240,A     ,I     ,24,0,1,1,1,1,1,0,0,0,0
750245,A     ,I     ,22,0,1,1,1,1,1,0,0,0,0
750259,A     ,I     ,24,0,1,1,1,1,0.5,0,0,0,0
750318,A     ,I     ,22,0,1,1,1,1,0.5,0,0,0,0
750546,A     ,I     ,30,0,1,1,1,1,1,0,0,1,0
750602,A     ,I     ,23,0,1,1,1,1,0.5,0,0,0,0
751063,A     ,S     ,26,0,1,1,1,1,1,0,0,0,0
751137,A     ,I     ,23,0,1,1,1,1,0.5,0,0,0,0
751230,I     ,I     ,0,0,0,1,1,1,0.5,0,0,0,0
751278,I     ,I     ,0,0,0,1,1,1,0.5,0,0,0,0
751288,I     ,I     ,0,0,0,1,1,1,0.5,0,0,0,0
751364,I     ,I     ,0,0,0,1,1,1,0.5,0,0,0,0
751645,P     ,I     ,0,0,0,1,1,1,0.5,1,0,1,0
751703,I     ,I     ,0,0,0,1,1,1,0.5,0,0,1,0
751764,I     ,I     ,0,0,0,2,2,1,1,0,0,0,0
751847,I     ,I     ,0,0,0,1,1,1,0.5,0,0,1,0
752049,I     ,I     ,0,0,0,1,1,1,0.5,0,0,0,0
752234,I     ,I     ,0,0,0,1,1,1,0.5,0,0,0,0
752394,I     ,I     ,0,0,0,2,1,1,1,0,0,1,0
752402,I     ,I     ,0,0,0,1,1,1,0.5,0,0,0,0
752443,I     ,I     ,0,0,0,4,2,1,1,0,0,0,0
752513,I     ,I     ,0,0,0,1,1,1,0.5,0,0,0,0
752534,ST    ,I     ,0,0,0,1,1,1,0.5,0,0,0,0
752775,I     ,I     ,0,0,0,1,1,1,1,0,0,1,0
752881,I     ,I     ,0,0,0,1,1,1,0.5,0,0,1,0
752940,I     ,I     ,0,0,0,1,1,1,0.5,0,0,0,0
753523,ST    ,I     ,0,0,0,2,1,1,1,0,0,0,0
753660,I     ,I     ,0,0,0,2,1,1,0.5,0,0,1,0
753864,I     ,I     ,0,0,0,1,1,1,1,0,0,1,0
754143,P     ,I     ,0,0,0,4,2,1,0.666666667,1,0,1,0
754178,I     ,I     ,0,0,0,6,4,1,0.8,0,0,0,0
754330,I     ,I     ,0,0,0,1,1,1,1,0,0,1,0
754581,I     ,I     ,0,0,0,1,1,1,1,0,0,1,0
754677,I     ,S     ,0,0,0,1,1,1,1,0,0,0,0
754951,I     ,I     ,0,0,0,2,1,1,1,0,0,1,0
755178,I     ,I     ,0,0,0,1,1,1,1,0,0,0,0
755395,I     ,I     ,0,0,0,2,1,1,1,0,0,1,0
755396,I     ,S     ,0,0,0,1,1,1,1,0,0,0,0
755397,I     ,S     ,0,0,0,5,1,1,1,0,0,0,0
755575,I     ,I     ,0,0,0,1,1,1,1,0,0,1,0
755645,I     ,I     ,0,0,0,1,1,1,1,0,0,1,0
755763,I     ,I     ,0,0,0,1,1,1,1,0,0,0,0
755924,I     ,I     ,0,0,0,1,1,1,1,0,0,1,0
755940,I     ,I     ,0,0,0,1,1,1,1,0,0,0,0
755955,I     ,I     ,0,0,0,1,1,1,1,0,0,1,0
756145,I     ,I     ,0,0,0,1,1,1,1,0,0,1,0
756154,I     ,I     ,0,0,0,2,1,1,1,0,0,1,0
756159,I     ,I     ,0,0,0,2,1,1,1,0,0,1,0
756235,ST    ,I     ,0,0,0,1,1,1,1,0,0,1,0
756280,A     ,I     ,28,0,1,1,1,1,1,0,0,0,0
756315,A     ,I     ,35,0,1,1,1,1,1,0,0,0,0
756425,A     ,I     ,22,0,1,1,1,1,1,0,0,0,0
756458,A     ,I     ,23,0,1,1,1,1,1,0,0,0,0
756588,A     ,I     ,56,0,1,1,1,1,1,0,0,1,0
756740,A     ,I     ,23,0,1,1,1,1,1,0,0,0,0
756949,I     ,I     ,0,0,0,2,1,1,1,0,0,1,0
756965,I     ,I     ,0,0,0,1,1,1,1,0,0,0,0
756992,I     ,I     ,0,0,0,1,1,1,1,0,0,0,0
756995,I     ,I     ,0,0,0,1,1,1,1,0,0,0,0
756996,I     ,I     ,0,0,0,1,1,1,1,0,0,1,0
757055,I     ,I     ,0,0,0,1,1,1,1,0,0,1,0
757057,P     ,I     ,0,0,0,1,1,1,1,1,0,1,0
757078,P     ,I     ,0,0,0,1,1,1,1,0,0,0,0
757178,I     ,I     ,0,0,0,1,1,1,1,0,0,0,0
757249,I     ,S     ,0,0,0,1,1,1,1,0,0,0,0
757333,I     ,I     ,0,0,0,1,1,1,1,0,0,0,0
757417,I     ,I     ,0,0,0,1,1,1,1,0,0,0,0
757499,I     ,I     ,0,0,0,1,1,1,1,0,0,0,0
757588,I     ,I     ,0,0,0,1,1,1,1,0,0,1,0
757633,I     ,I     ,0,0,0,1,1,1,1,0,0,1,0
757634,I     ,I     ,0,0,0,1,1,1,1,0,0,0,0
757829,I     ,I     ,0,0,0,1,1,1,1,0,0,0,0
757861,ST    ,I     ,0,0,0,1,1,1,1,0,0,0,0
757880,I     ,I     ,0,0,0,1,1,1,1,0,0,0,0
757891,I     ,I     ,0,0,0,1,1,1,1,0,0,1,0
757911,I     ,I     ,0,0,0,1,1,1,1,0,0,0,0
757936,I     ,I     ,0,0,0,1,1,1,1,0,0,1,0
757937,I     ,I     ,0,0,0,1,1,1,1,0,0,0,0
757957,I     ,I     ,0,0,0,1,1,1,1,0,0,0,0
757966,I     ,I     ,0,0,0,1,1,1,1,0,0,0,0
757975,I     ,I     ,0,0,0,1,1,1,1,0,0,1,0
758022,I     ,I     ,0,0,0,1,1,1,1,0,0,1,0
758081,ST    ,I     ,0,0,0,3,1,1,1,0,0,0,0
758209,I     ,I     ,0,0,0,1,1,1,1,0,0,1,0
758236,I     ,I     ,0,0,0,1,1,1,1,0,0,0,0
758294,I     ,I     ,0,0,0,1,1,1,0.000495786,0,0,0,0
775908,P     ,I     ,0,0,0,3,2,1,1,1,0,1,0
775961,P     ,I     ,0,0,0,1,1,1,1,1,0,0,0
777372,P     ,I     ,0,0,0,1,1,1,1,1,0,0,0
777373,P     ,I     ,0,0,0,1,1,1,1,1,0,0,0
777400,P     ,I     ,0,0,0,1,1,1,1,1,0,0,0
777525,P     ,I     ,0,0,0,1,1,1,1,1,0,0,0
777579,P     ,I     ,0,0,0,1,1,1,1,1,0,0,0
779944,P     ,I     ,0,0,0,1,1,1,1,1,0,1,0
780415,P     ,I     ,0,0,0,1,1,1,1,1,0,1,0
7000000002,ST    ,I     ,0,0,0,73,11,1,1,0,0,0,0
379,P     ,I     ,57,0,0,12,8,0.8,0.727272727,2,0.693147181,1,0
480,P     ,I     ,0,0,0,25,23,0.741935484,0.676470588,1,0,1,0
629,I     ,I     ,79,0,0,18,15,0.833333333,0.833333333,3,0.693147181,1,0
933,I     ,I     ,82,0,0,45,25,0.925925926,0.925925926,0,3.044522438,1,0
1057,I     ,I     ,72,0,0,27,24,0.857142857,0.8,0,0,0,0
1559,I     ,I     ,0,0,0,2,2,1,1,0,1.609437912,1,0
1796,I     ,I     ,0,0,0,18,17,0.548387097,0.548387097,0,0,1,0
1847,I     ,I     ,0,0,0,1,1,1,0.5,0,0,1,0
1992,I     ,I     ,0,0,0,20,16,0.727272727,0.64,0,1.609437912,1,0
2616,I     ,I     ,54,0,0,2,2,0.105263158,0.1,0,0,1,0
3061,P     ,I     ,0,0,0,3,3,0.5,0.5,1,0,1,0
4622,I     ,I     ,0,0,0,10,9,0.642857143,0.5625,0,1.945910149,1,0
4860,I     ,I     ,0,0,0,76,40,0.816326531,0.816326531,2,0,1,0
4899,I     ,I     ,0,0,0,38,29,0.878787879,0.878787879,0,0,0,0
4923,I     ,I     ,73,0,0,4,4,0.129032258,0.125,0,0,1,0
4946,I     ,I     ,215,0,0,32,26,0.838709677,0.838709677,0,1.791759469,0,0
5074,I     ,I     ,69,0,0,44,31,0.688888889,0.688888889,0,2.397895273,0,0
5245,I     ,I     ,215,0,0,9,8,0.380952381,0.333333333,0,1.609437912,0,0
5273,I     ,rs    ,85,0,0,2,2,1,1,0,0,1,0
6801,I     ,I     ,0,0,0,8,8,0.615384615,0.571428571,0,0,1,0
7073,I     ,I     ,81,0,0,16,15,0.75,0.714285714,0,0,1,0
7114,I     ,I     ,0,0,0,10,10,0.434782609,0.384615385,0,0,1,0
7523,I     ,I     ,77,0,0,10,10,0.416666667,0.4,4,2.890371758,1,0
7812,I     ,I     ,0,0,0,22,18,0.9,0.9,0,1.098612289,1,0
8009,I     ,I     ,0,0,0,43,26,0.722222222,0.722222222,0,0,1,0
8863,I     ,I     ,73,0,0,9,7,0.466666667,0.4375,0,1.791759469,0,0
9330,I     ,I     ,0,0,0,3,2,0.181818182,0.153846154,0,0,1,0
9368,I     ,I     ,0,0,0,1,1,1,0.2,0,0,1,0
9699,I     ,I     ,0,0,0,5,5,0.192307692,0.185185185,0,0,1,0
9716,I     ,I     ,78,0,0,31,26,0.962962963,0.962962963,0,0,0,0
9749,I     ,I     ,74,0,0,24,17,0.653846154,0.653846154,0,3.465735903,1,0
9792,I     ,I     ,0,0,0,11,11,0.458333333,0.407407407,0,0.693147181,1,0
10112,I     ,I     ,0,0,0,9,6,1,0.857142857,0,0,1,0
12019,I     ,I     ,0,0,0,4,4,1,1,0,0,1,0
12325,I     ,I     ,0,0,0,1,1,1,1,0,0,0,0
13221,P     ,I     ,64,0,0,3,3,0.3,0.230769231,1,0,1,0
13299,I     ,I     ,0,0,0,5,4,0.8,0.5,0,0,1,0
14370,I     ,I     ,0,0,0,3,3,0.428571429,0.428571429,0,0,1,0
14371,I     ,I     ,0,0,0,3,2,1,0.666666667,0,0,1,0
14555,I     ,I     ,0,0,0,5,5,0.227272727,0.217391304,0,0,1,0
14936,P     ,I     ,0,0,0,3,3,1,0.6,1,0,1,0
17283,I     ,I     ,0,0,0,4,3,0.15,0.15,3,1.386294361,1,0
17818,I     ,I     ,0,0,0,1,1,1,0.25,0,0,1,0
19377,P     ,I     ,0,0,0,52,24,0.774193548,0.774193548,3,2.890371758,1,0
19751,I     ,I     ,0,0,0,2,2,0.111111111,0.105263158,0,0,1,0
20443,I     ,I     ,0,0,0,1,1,1,1,0,0,0,0
20703,I     ,I     ,0,0,0,2,2,0.666666667,0.5,3,1.791759469,1,0
21297,I     ,I     ,0,0,0,4,4,1,1,0,0,1,0
21671,I     ,I     ,0,0,0,9,9,0.75,0.692307692,0,0,1,0
22123,I     ,I     ,0,0,0,4,4,0.8,0.5,0,0,1,0
25101,I     ,I     ,51,0,0,6,6,1,0.857142857,0,3.091042453,1,0
25966,I     ,I     ,0,0,0,2,2,0.285714286,0.25,0,0,1,0
28531,I     ,I     ,0,0,0,13,11,1,0.846153846,1,1.098612289,1,0
29129,I     ,I     ,0,0,0,2,2,0.181818182,0.153846154,0,0,1,0
29510,I     ,I     ,64,0,0,7,4,0.25,0.25,0,1.386294361,1,0
30571,P     ,I     ,0,0,0,7,5,0.714285714,0.714285714,1,1.609437912,1,0
31012,I     ,I     ,0,0,0,1,1,1,0.25,0,0,1,0
31030,I     ,I     ,0,0,0,1,1,1,1,0,0,1,0
