zip_code,median_income
25110,41250
25111,36417
25113,42031
25114,32386
25115,21359
25118,33958
25119,30750
25121,62222
25123,46302
25124,40625
25125,36250
25126,68214
25130,48342
25132,30855
25133,54125
25134,37000
25136,27768
25139,39583
25140,40370
25141,37321
25142,53173
25143,47793
25148,46667
25149,51055
25152,40405
25154,32411
25156,27619
25159,39474
25160,63750
25161,27885
25162,53365
25164,19893
25165,49886
25168,41985
25169,33889
25173,29917
25174,33681
25177,46283
25181,41200
25186,26076
25187,61750
25193,55948
25202,53214
25203,7391
25204,43947
25205,31279
25206,15288
25208,45288
25209,25417
25211,29861
25213,55830
25214,72841
25234,46522
25235,35662
25239,33009
25241,57669
25243,33889
25244,39423
25245,70561
25247,30956
25248,37391
25251,32639
25252,46292
25253,40245
25259,29423
25260,38205
25261,43144
25262,61806
25264,26066
25265,32875
25266,28088
25267,48295
25268,25417
25270,43472
25271,40368
25275,36528
25276,25999
25285,45250
25286,30559
25287,27262
25301,25649
25302,43712
25303,51143
25304,54144
25306,39645
25309,39524
25311,35607
25312,40833
25313,58092
25314,80853
25315,35958
25320,44883
25401,36600
25403,74200
25404,47630
25405,52654
25411,40098
25413,57429
25414,72833
25419,59949
25420,61356
25422,24674
25425,67365
25427,54619
25428,56985
25430,50619
25431,31161
25432,70417
25434,26861
25437,23750
25438,42737
25442,73949
25443,69125
25444,21633
25446,54226
25501,43233
25502,37250
25503,23285
25504,49543
25505,62419
25506,30567
25507,24817
25508,32647
25510,62527
25511,25688
25512,24167
25514,26025
25515,43417
25517,29720
25520,30600
25521,28667
25523,42825
25524,46250
25526,59772
25529,48368
25530,39298
25534,15875
25535,45671
25537,40395
25540,28375
25541,48199
25545,48500
25547,51656
25550,40781
25555,45882
25557,37256
25559,55120
25560,71284
25564,31577
25565,30781
25567,25500
25570,28681
25571,36650
25573,46038
25601,39469
25606,33024
25607,33882
25608,38547
25611,65909
25617,46080
25621,36223
25624,41534
25625,49667
25628,32600
25630,35521
25632,39741
25634,35461
25635,50033
25637,34917
25638,29837
25639,39271
25644,19583
25646,37043
25647,39115
25649,42734
25650,35250
25651,27188
25652,34375
25653,36615
25654,33125
25661,43261
25666,19982
25669,35302
25670,43197
25671,33185
25672,27734
25674,30098
25676,23365
25678,26458
25688,65125
25690,76765
25692,23958
25699,11875
25701,34617
25702,30986
25703,14798
25704,39390
25705,42835
25801,37124
25810,40948
25811,57278
25812,35788
25813,37713
25817,58750
25818,62873
25820,27298
25823,38707
25825,52063
25826,82763
25827,38827
25831,26174
25832,60139
25836,22250
25837,15481
25839,78324
25840,35521
25841,37115
25843,57214
25844,39152
25845,31810
25846,22118
25848,24000
25849,62794
25854,60531
25857,19886
25862,18036
25864,36042
25865,65163
25868,42625
25870,15441
25871,39167
25873,30473
25875,40568
25876,63276
25878,29028
25879,22443
25880,39430
25882,35208
25901,35091
25902,22067
25904,30982
25906,52455
25907,28462
25913,53854
25915,26622
25916,35096
25917,38711
25918,31238
25920,40978
25921,39432
25922,65909
25928,12470
25932,56292
25936,35000
25938,40988
25951,30120
25958,38138
25962,32309
25969,31726
25971,49792
25972,27991
25976,32679
25977,32938
25978,39850
25979,33448
25981,36957
25984,32609
25985,18594
25989,30972
26003,41248
26030,40000
26031,30800
26032,53125
26033,35691
26034,36038
26035,40729
26036,47313
26037,48472
26038,51354
26039,45524
26040,33333
26041,37296
26047,41010
26050,31960
26055,59632
26056,44286
26059,46128
26060,51037
26062,38582
26070,40653
26074,26429
26075,45750
26101,34084
26104,46767
26105,42750
26133,43250
26134,28587
26136,29107
26137,21667
26141,19479
26142,37623
26143,34568
26146,60375
26147,32778
26148,44306
26149,33015
26150,51534
26151,13854
26155,42823
26159,35401
26160,42426
26161,31719
26164,38556
26167,23846
26169,40625
26170,42276
26175,42539
26178,41591
26180,32857
26181,56908
26184,46691
26187,57173
26201,41432
26202,49205
26203,29292
26205,32128
26206,24973
26208,35000
26209,21438
26215,27154
26217,23958
26218,31890
26222,37042
26224,27188
26230,29545
26234,34647
26237,55125
26238,36628
26241,38394
26250,38560
26253,45131
26254,36484
26257,30857
26259,25833
26260,40954
26261,24756
26263,32045
26264,31845
26267,24722
26268,30455
26269,50408
26270,31193
26271,46563
26273,37500
26275,28813
26276,57381
26278,55278
26280,29112
26283,45064
26285,33542
26287,32072
26288,24725
26291,45208
26292,31875
26293,47981
26294,30357
26296,52875
26298,49844
26301,34802
26320,32841
26321,28721
26323,36875
26325,18875
26330,63675
26335,27917
26337,37083
26338,28125
26339,48036
26342,42563
26343,40223
26346,39570
26347,53125
26348,29375
26349,60938
26351,34293
26354,37479
26361,35000
26362,34508
26366,26750
26369,44375
26372,45542
26374,50282
26376,35871
26377,26500
26378,44942
26384,53031
26385,45577
26386,48160
26404,21563
26405,35893
26408,59199
26410,30820
26411,35737
26412,29375
26415,35367
26416,35843
26419,30398
26421,14327
26422,39904
26424,26531
26425,45327
26426,40090
26430,34107
26431,33733
26435,34643
26436,51500
26437,27528
26438,33796
26440,58125
26443,48810
26444,42961
26447,40556
26448,33500
26451,43333
26452,35253
26456,32375
26501,42127
26505,27264
26508,64144
26519,41357
26520,44833
26521,46875
26525,60366
26534,30801
26537,39792
26541,48834
26542,44103
26543,25625
26547,50459
26554,42489
26559,38661
26560,18641
26562,39286
26563,35729
26568,56875
26570,50742
26571,34375
26572,38971
26574,44038
26575,38542
26576,72917
26581,31080
26582,43682
26585,28625
26587,65556
26588,45375
26590,35433
26591,44659
26601,35943
26610,32614
26611,45227
26615,21912
26617,54444
26619,73229
26621,32364
26623,28839
26624,35363
26627,22586
26629,55859
26631,24708
26636,19648
26638,34107
26651,43721
26656,39688
26660,71989
26662,59583
26676,44167
26678,47910
26679,46750
26680,17353
26681,46042
26690,33750
26691,30536
26704,30660
26705,57917
26707,32500
26710,24022
26711,29960
26714,8333
26716,55448
26717,29310
26719,42813
26722,31333
26726,28360
26731,68077
26739,46250
26743,47955
26750,25000
26753,38613
26755,30960
26757,30580
26761,14792
26763,30139
26764,39181
26767,19087
26801,30029
26802,32308
26804,26064
26807,36550
26808,21489
26810,72639
26812,39444
26814,24044
26815,28571
26817,66181
26818,32250
26823,41375
26833,49500
26836,30988
26845,42143
26847,38665
26851,28862
26852,32316
26855,47784
26865,18631
26866,39688
26884,48125
27006,72739
27007,58194
27009,55068
27011,35500
27012,74741
27013,46834
27014,28125
27016,53860
27017,35711
27018,43724
27019,43954
27020,36770
27021,43454
27022,44965
27023,77654
27024,23750
27025,41777
27027,35952
27028,42109
27030,33922
27040,62197
27041,42146
27042,50658
27043,48410
27045,51620
27046,52992
27047,41098
27048,40998
27050,55016
27051,46473
27052,41237
27053,33475
27054,45114
27055,43098
27101,24350
27103,42289
27104,52480
27105,30308
27106,48892
27107,38265
27127,46103
27201,103333
27203,29582
27205,45939
27207,46866
27208,37065
27209,27986
27212,32727
27214,49688
27215,43635
27217,32980
27229,30279
27231,39712
27233,48250
27235,71439
27239,41250
27242,35174
27243,64841
27244,47077
27248,41366
27249,50095
27252,47895
27253,42297
27258,43730
27260,21528
27262,39867
27263,39681
27265,53386
27278,57627
27281,42169
27282,70463
27283,52015
27284,56602
27288,33800
27291,38816
27292,37244
27295,45563
27298,43097
27299,41875
27301,57248
27302,53166
27305,23000
27306,33595
27310,96106
27311,37213
27312,62474
27313,59713
27314,57736
27315,40724
27316,40106
27317,42295
27320,40542
27325,31029
27326,38147
27330,45766
27332,52204
27341,42992
27343,41750
27344,37797
27349,48831
27350,43957
27355,36436
27356,26343
27357,47329
27358,88382
27360,39503
27370,47948
27371,33141
27376,53877
27377,60718
27379,27987
27401,26460
27403,36664
27405,28677
27406,37548
27407,42270
27408,60938
27409,42831
27410,60097
27455,60818
27501,43289
27502,95816
27503,89180
27504,45724
27505,43012
27507,47533
27508,33935
27509,42169
27510,40658
27511,67310
27513,85546
27514,56333
27516,69349
27517,86540
27518,102038
27519,120679
27520,57581
27521,44092
27522,52468
27523,73507
27524,37672
27525,43090
27526,66512
27527,77846
27529,60944
27530,36939
27534,45745
27536,25644
27537,39033
27539,82524
27540,86066
27541,56346
27542,44975
27544,33581
27545,61258
27546,40198
27549,36969
27551,49053
27553,42500
27555,23365
27556,40833
27557,43398
27559,56618
27560,77631
27562,59543
27563,29697
27565,43507
27568,30938
27569,47481
27571,78972
27572,70922
27573,23721
27574,44809
27576,33461
27577,41386
27581,52560
27582,55000
27583,53231
27587,81287
27589,32521
27591,50998
27592,56967
27596,57863
27597,52552
27601,23554
27603,54904
27604,50373
27605,45868
27606,44123
27607,53976
27608,81351
27609,51090
27610,43520
27612,69237
27613,81187
27614,91365
27615,78335
27616,58311
27617,78902
27701,26690
27703,54767
27704,41091
27705,46597
27707,45831
27709,71250
27712,77440
27713,66254
27801,31114
27803,40047
27804,44282
27805,36203
27806,45500
27807,38532
27808,46638
27809,40400
27810,34414
27812,30121
27813,38833
27814,41989
27816,40263
27817,45565
27818,26250
27819,18750
27820,38323
27821,51429
27822,46250
27823,30226
27824,37857
27825,42708
27826,38362
27827,7132
27828,36736
27829,40167
27830,38822
27831,24018
27832,28422
27834,31265
27837,59250
27839,32353
27840,25250
27841,20625
27842,52857
27843,31801
27844,20583
27845,41905
27846,38950
27847,25524
27849,31442
27850,39581
27851,39498
27852,44054
27853,25966
27855,40467
27856,46719
27857,24453
27858,44554
27860,41897
27861,18906
27862,58200
27863,55596
27864,32757
27865,45263
27866,36313
27869,27337
27870,34652
27871,31173
27872,36250
27873,33125
27874,22936
27875,33750
27876,30208
27878,26622
27879,32500
27880,38990
27881,41875
27882,42500
27883,42845
27884,57679
27885,39375
27886,35030
27888,32139
27889,38502
27890,26908
27891,42038
27892,37071
27893,31942
27896,57331
27897,19375
27909,46110
27910,31882
27915,63542
27916,57361
27917,40819
27919,68750
27920,36964
27921,52784
27922,37813
27923,43194
27924,31786
27925,34627
27926,56657
27927,72169
27928,38750
27929,86346
27932,33333
27935,44676
27936,57679
27937,45099
27938,42350
27939,54191
27941,74286
27942,41618
27943,56602
27944,43591
27946,36099
27947,36250
27948,53864
27949,66582
27950,51442
27953,38924
27954,53588
27956,74318
27957,30556
27958,59888
27959,52355
27960,48644
27962,28918
27964,53143
27965,31250
27966,54865
27967,47656
27968,14649
27970,34928
27972,45673
27973,66172
27974,56995
27976,67014
27978,82321
27979,52250
27980,41212
27981,51910
27982,36477
27983,30029
27985,27045
27986,28143
28001,38498
28006,37000
28007,30385
28009,29257
28012,52292
28016,33193
28018,36132
28020,30893
28021,42559
28023,47952
28025,50632
28027,59257
28031,81737
28032,53073
28033,44962
28034,39692
28036,87431
28037,73078
28039,15455
28040,40985
28043,31786
28052,31467
28054,38208
28056,56255
28071,46823
28072,54265
28073,37798
28075,81570
28076,25221
28077,19167
28078,83519
28079,66385
28080,57324
28081,37517
28083,37840
28086,38979
28088,37575
28089,30625
28090,39339
28091,28520
28092,41607
28097,51475
28098,43491
28101,39219
28102,89063
28103,47734
28104,92686
28105,63846
28107,49091
28109,35000
28110,57002
28112,47781
28114,44327
28115,53157
28117,78026
28119,32156
28120,50327
28124,46625
28125,48750
28127,45461
28128,40139
28129,52803
28133,40456
28134,50763
28135,40234
28137,44549
28138,42476
28139,40744
28144,33656
28146,46257
28147,43701
28150,34831
28152,42213
28159,36197
28160,25313
28163,50569
28164,48790
28166,52220
28167,31657
28168,44570
28169,19250
28170,32730
28173,93297
28174,48077
28202,70300
28203,64604
28204,56286
28205,35310
28206,21087
28207,119063
28208,28435
28209,60180
28210,54915
28211,70403
28212,33781
28213,42405
28214,53527
28215,45983
28216,48491
28217,38832
28226,68291
28227,51527
28262,44481
28269,60070
28270,84429
28273,56048
28277,91989
28278,76566
28301,25465
28303,46919
28304,45190
28305,40134
28306,49082
28307,41460
28311,47308
28312,42037
28314,49011
28315,37672
28318,51090
28320,33497
28323,53854
28325,35074
28326,43432
28327,51609
28328,36436
28330,33929
28332,27422
28333,39632
28334,35281
28337,29848
28338,29621
28339,40516
28340,26161
28341,36707
28342,50417
28343,32321
28344,31977
28345,32966
28347,38438
28348,51295
28349,39057
28350,49915
28351,25139
28352,30342
28356,50400
28357,33953
28358,32964
28360,33299
28363,36119
28364,23317
28365,35680
28366,42705
28367,28214
28369,32404
28371,43365
28372,27911
28373,41458
28374,71980
28375,58750
28376,49298
28377,26708
28379,31358
28382,37576
28383,29471
28384,28045
28385,37244
28386,30093
28387,47982
28390,39413
28391,56607
28392,35347
28393,39917
28394,34614
28395,39813
28396,31781
28398,28630
28399,36096
28401,27702
28403,34356
28405,51580
28409,74633
28411,66553
28412,50654
28420,35061
28421,30657
28422,47484
28423,37946
28424,16806
28425,40180
28428,61545
28429,48922
28430,28786
28431,28462
28432,44306
28433,26947
28434,26088
28435,35625
28436,45417
28438,44097
28439,38565
28441,24514
28442,38777
28443,50996
28444,39063
28445,56598
28447,29301
28448,37834
28449,67284
28450,55536
28451,49161
28452,16961
28453,38848
28454,20711
28455,55417
28456,43359
28457,43364
28458,26441
28460,46164
28461,50079
28462,35497
28463,23571
28464,29879
28465,49029
28466,35550
28467,44597
28468,55075
28469,49750
28470,35721
28472,35472
28478,32293
28479,52003
28480,69659
28501,28529
28504,43778
28508,47713
28510,48500
28511,51042
28512,53102
28513,38648
28515,32315
28516,37951
28518,37466
28519,49464
28520,38456
28521,30590
28523,47963
28524,71071
28525,54227
28526,33354
28527,55658
28528,38891
28529,41858
28530,35758
28531,51458
28532,45217
28537,34013
28538,49667
28539,47267
28540,42620
28543,33440
28544,33235
28546,48629
28547,50596
28551,37231
28552,24013
28553,62875
28554,49934
28555,43750
28556,55875
28557,43093
28560,46376
28562,51268
28570,45918
28571,57128
28572,42619
28573,31686
28574,46158
28575,34250
28577,72500
28578,41333
28579,37071
28580,40326
28581,48500
28582,47331
28583,21779
28584,55581
28585,32708
28586,36532
28587,35417
28589,39348
28590,59059
28594,54201
28601,46330
28602,37803
28604,47992
28605,43536
28606,34728
28607,27819
28609,53003
28610,39886
28611,23068
28612,35336
28613,44920
28615,32500
28616,29773
28617,43021
28618,41929
28619,35667
28621,36560
28622,35110
28623,38370
28624,27428
28625,46426
28626,51974
28627,33381
28628,38611
28630,41200
28631,40000
28634,36814
28635,30565
28636,37723
28637,34219
28638,39258
28640,32127
28642,34050
28643,29475
28644,28750
28645,30968
28646,42727
28647,54063
28649,22485
28650,47831
28651,34821
28654,37042
28655,37295
28657,36016
28658,40405
28659,30191
28660,48224
28663,36000
28665,42661
28666,53523
28667,31458
28668,44962
28669,29467
28670,27371
28671,48220
28673,61741
28675,33411
28676,35226
28677,34793
28678,41204
28679,32204
28681,39819
28682,59107
28683,38323
28684,40385
28685,39671
28689,49104
28690,40316
28692,46667
28693,47722
28694,35476
28697,39945
28698,46779
28701,51027
28702,31635
28704,60077
28705,36023
28707,54000
28708,38889
28709,31406
28711,42271
28712,40732
28713,43855
28714,39232
28715,43690
28716,42557
28717,49886
28718,49274
28719,26565
28720,39625
28721,29631
28722,43841
28723,23613
28726,25283
28729,44471
28730,54488
28731,42546
28732,45273
28733,33750
28734,37066
28735,39625
28736,31223
28739,51163
28740,31699
28741,50459
28742,49910
28743,24159
28745,95455
28746,47292
28747,36197
28748,40781
28751,40714
28752,33386
28753,40578
28754,38148
28756,33740
28757,53750
28759,60061
28761,39847
28762,37054
28763,43992
28766,43964
28768,41315
28771,34081
28772,52064
28773,48359
28774,56250
28775,24583
28777,40000
28778,38589
28779,41446
28781,30938
28782,46713
28783,21421
28785,50610
28786,42419
28787,50230
28789,39060
28790,48246
28791,54146
28792,36683
28801,29441
28803,45833
28804,50058
28805,45720
28806,41548
28901,30595
28902,43469
28904,37250
28905,41250
28906,34451
28909,43224
29001,33205
29003,37560
29006,33340
29009,31098
29010,27674
29014,44043
29015,28207
29016,76156
29018,33472
29020,42158
29030,43958
29031,25865
29032,26467
29033,43624
29036,78522
29037,46089
29038,43175
29039,32140
29040,51056
29042,22489
29044,44773
29045,55658
29046,24239
29047,34750
29048,33797
29051,40234
29052,23500
29053,36264
29054,54086
29055,27382
29056,23023
29058,35033
29059,23086
29061,55400
29062,46200
29063,66829
29065,25463
29067,34219
29069,32472
29070,41633
29072,76124
29073,52158
29074,60871
29075,70491
29078,48534
29080,25197
29081,19125
29082,27308
29101,47759
29102,32184
29104,28542
29105,36971
29107,39241
29108,36141
29111,40694
29112,30908
29113,36875
29114,31227
29115,29288
29118,46915
29122,43500
29123,47585
29125,24419
29126,50190
29127,54910
29128,32050
29129,37433
29130,44359
29133,35809
29135,38295
29137,38342
29138,36336
29142,31250
29145,28929
29146,31250
29148,28952
29150,38761
29152,31104
29153,36146
29154,49271
29160,51594
29161,40158
29162,27361
29163,28765
